7.203,12.486,0.716,0
7.436,11.332,0.700,0
7.588,10.163,0.683,0
7.779,8.973,0.666,0
7.954,7.831,0.650,0
8.108,6.655,0.633,0
8.118,5.487,0.616,0
8.107,4.309,0.600,0
8.077,3.155,0.583,0
8.028,1.980,0.566,0
7.960,0.815,0.550,0
7.872,-0.337,0.533,0
7.764,-1.506,0.516,0
7.638,-2.668,0.500,0
7.553,-3.831,0.483,0
7.385,-5.013,0.466,0
7.202,-6.203,0.450,0
6.999,-7.344,0.433,0
6.772,-8.500,0.416,0
6.531,-9.684,0.400,0
6.264,-10.836,0.383,0
5.986,-12.027,0.366,0
5.681,-13.168,0.349,0
5.359,-14.351,0.333,0
5.019,-15.520,0.316,0
4.658,-16.683,0.299,0
4.346,-17.851,0.283,0
3.947,-19.000,0.266,0
3.521,-20.168,0.249,0
3.082,-21.359,0.233,0
2.633,-22.527,0.216,0
2.939,-23.669,0.199,1
3.221,21.818,0.183,0
3.482,20.648,0.166,0
3.724,19.484,0.150,0
3.521,18.321,0.133,0
3.773,17.155,0.116,0
4.010,16.000,0.099,0
4.237,14.818,0.083,0
4.455,13.652,0.066,0
4.657,12.501,0.050,0
4.816,11.325,0.033,0
4.950,10.141,0.016,0
5.094,9.000,0.018,0
5.217,7.824,0.019,0
5.296,6.647,0.021,0
5.355,5.484,0.022,0
5.420,4.317,0.024,0
5.465,3.149,0.025,0
5.465,1.987,0.027,0
5.460,0.817,0.010,0
5.422,-0.338,0.012,0
4.890,-1.513,0.013,0
4.762,-2.669,0.015,0
4.615,-3.846,0.016,0
4.450,-5.021,0.018,0
4.264,-6.182,0.019,0
4.059,-7.352,0.021,0
3.838,-8.520,1.022,0
3.591,-9.663,1.005,0
3.327,-10.851,0.989,0
3.047,-12.021,0.972,0
2.809,-13.176,0.956,0
2.486,-14.339,0.939,0
2.146,-15.514,0.922,0
1.783,-16.678,0.905,0
2.080,-17.851,0.889,1
2.361,21.848,0.872,0
2.624,20.683,0.856,0
2.866,19.515,0.839,0
3.094,18.352,0.822,0
3.300,17.169,0.805,0
3.481,15.990,0.789,0
3.646,14.837,0.772,0
3.853,13.675,0.756,0
3.980,12.514,0.739,0
4.086,11.343,0.722,0
4.175,10.184,0.706,0
4.243,9.007,0.689,0
4.289,7.838,0.672,0
4.320,6.690,0.655,0
4.330,5.500,0.639,0
4.320,4.330,0.622,0
4.290,3.153,0.606,0
4.241,2.014,0.589,0
4.172,0.859,0.572,0
4.148,-0.338,0.556,0
4.040,-1.495,0.539,0
3.913,-2.665,0.522,0
3.769,-3.838,0.506,0
3.603,-4.980,0.489,0
3.418,-6.155,0.472,0
3.213,-7.317,0.456,0
2.989,-8.493,0.439,0
2.746,-9.661,0.422,0
2.486,-10.825,0.406,0
2.200,-11.979,0.389,0
1.900,-13.163,0.372,0
1.641,-14.325,0.356,0
1.303,-15.494,0.339,0
0.939,-16.649,0.322,0
0.563,-17.832,0.306,0
0.165,-18.986,0.289,0
-0.253,-20.151,0.272,0
-0.690,-21.318,0.256,0
-0.386,-22.481,0.239,1
-0.103,21.825,0.222,0
0.160,20.653,0.205,0
0.396,19.480,0.189,0
0.627,18.340,0.172,0
0.891,17.142,0.156,0
1.075,15.987,0.139,0
0.813,14.819,0.122,0
1.010,13.663,0.106,0
1.186,12.487,0.089,0
1.367,11.317,0.072,0
1.530,10.149,0.055,0
1.645,8.973,0.039,0
1.743,7.833,0.022,0
1.847,6.669,0.024,0
1.931,5.495,0.025,0
1.971,4.333,0.027,0
2.005,3.163,0.010,0
2.006,1.995,0.012,0
2.012,0.833,0.013,0
1.999,-0.358,0.015,0
1.941,-1.499,0.016,0
1.865,-2.681,0.018,0
1.294,-3.837,0.019,0
1.128,-5.005,0.021,0
0.941,-6.167,0.022,0
0.737,-7.351,0.024,0
0.515,-8.513,0.025,0
0.267,-9.667,0.027,0
0.068,-10.858,0.010,0
-0.214,-12.020,1.012,0
-0.513,-13.182,0.995,0
-0.840,-14.336,0.978,0
-1.182,-15.528,0.961,0
-1.537,-16.696,0.945,0
-1.920,-17.844,0.928,0
-1.624,-19.020,0.912,1
-1.338,21.851,0.895,0
-1.077,20.670,0.878,0
-0.837,19.508,0.862,0
-0.613,18.353,0.845,0
-0.346,17.183,0.828,0
-0.158,16.015,0.812,0
0.008,14.831,0.795,0
0.156,13.662,0.778,0
0.294,12.479,0.753,0
0.379,10.759,0.745,0
0.467,10.177,0.728,0
0.533,9.008,0.712,0
0.582,7.853,0.695,0
0.613,6.683,0.678,0
0.621,5.493,0.662,0
0.611,4.337,0.645,0
0.645,3.170,0.628,0
0.596,2.000,0.612,0
0.528,0.854,0.595,0
0.440,-0.330,0.578,0
0.333,-1.484,0.562,0
0.206,-2.661,0.545,0
0.060,-3.826,0.528,0
-0.106,-4.993,0.512,0
-0.288,-6.168,0.495,0
-0.495,-7.309,0.478,0
-0.720,-8.492,0.462,0
-0.959,-9.669,0.445,0
-1.161,-10.810,0.428,0
-1.445,-11.986,0.412,0
-1.749,-13.162,0.395,0
-2.065,-14.340,0.378,0
-1.759,-15.486,0.362,1
-1.481,21.817,0.345,0
-1.219,20.661,0.328,0
-0.977,19.494,0.312,0
-0.755,18.330,0.295,0
-0.546,17.168,0.278,0
-0.367,15.978,0.262,0
-0.200,14.837,0.245,0
0.007,13.662,0.228,0
0.135,12.500,0.212,0
0.239,11.317,0.195,0
0.327,10.176,0.178,0
0.396,9.001,0.162,0
0.444,7.817,0.145,0
0.047,6.647,0.128,0
0.107,5.487,0.112,0
0.146,4.317,0.095,0
0.191,3.156,0.078,0
0.217,1.987,0.062,0
0.199,0.838,0.045,0
0.173,-0.344,0.028,0
0.117,-1.514,0.012,0
0.064,-2.661,0.013,0
-0.006,-3.845,0.015,0
-0.123,-5.000,0.016,0
-0.257,-6.175,0.018,0
-0.387,-7.331,0.019,0
-0.535,-8.506,0.021,0
-0.732,-9.661,0.022,0
-0.943,-10.852,0.024,0
-1.650,-12.006,0.025,0
-1.954,-13.170,0.027,0
-2.209,-14.346,0.010,0
-2.549,-15.499,0.012,0
-2.549,-16.664,0.012,0
-2.912,-16.664,0.013,0
